t,car,x,y,psi,vx,vy,speed,r,ax,ay,throttle,brake_demand,steer,yaw_error,stab_out,surface,abs_enabled,stab_enabled,kappa_FL,alpha_FL,Fz_FL,Fx_FL,Fy_FL,omega_FL,brake_cmd_FL,brake_actual_FL,mu_FL,abs_state_FL,kappa_FR,alpha_FR,Fz_FR,Fx_FR,Fy_FR,omega_FR,brake_cmd_FR,brake_actual_FR,mu_FR,abs_state_FR,kappa_RL,alpha_RL,Fz_RL,Fx_RL,Fy_RL,omega_RL,brake_cmd_RL,brake_actual_RL,mu_RL,abs_state_RL,kappa_RR,alpha_RR,Fz_RR,Fx_RR,Fy_RR,omega_RR,brake_cmd_RR,brake_actual_RR,mu_RR,abs_state_RR
12.48399999999852,early,364.47342983517774,3.063162276362473,0.4855183852901903,14.452185234264379,-2.0258499184301217,14.593482310178494,0.5413544860854987,0.36176346191591524,4.6120883381795,1.0,0.0,0.0516679597843019,-0.26208950196874925,-0.20571188629983564,wet,1,1,-0.05012469188253484,0.144452075154781,5260.0816991747815,-1206.0409389355088,2625.0096118528513,43.87154912526355,0.20571188629983564,0.20116687710651124,0.6,A,0.0005976610657037838,0.14993577623710577,2805.1981434637637,8.459597247680499,1603.7359250903066,43.594061680266826,0.0,1.9203118683447034e-37,0.6,A,0.07165645086125239,0.18855696669886662,4552.301856536236,1113.114334971177,2223.199252896956,49.80434595760537,0.20571188629983564,0.20116687710651124,0.6,A,0.26578959296913807,0.1995430970361313,2097.418300825218,937.1659554011616,534.804225011596,55.50738746057377,0.0,1.9203118683447034e-37,0.6,A
12.488999999998518,early,364.5420436695268,3.0879784111854796,0.4882251194080147,14.448397186082445,-2.041900136898427,14.591968250234817,0.5413254555171937,0.3337156231570481,4.61339154854849,1.0,0.0,0.05418519659648444,-0.24848520797325568,-0.13377468619471966,wet,1,1,-0.0512788515286058,0.14504084199453182,5264.65810328302,-1225.6350663018602,2618.3933943989696,43.80772525442577,0.13377468619471966,0.20338071047243686,0.6,A,0.0006056023720358905,0.1505900476070844,2809.058568602777,8.543112440166343,1605.4118185731672,43.58338681759184,0.0,9.849451163107126e-38,0.6,A,0.07054397054562137,0.18964269540342218,4548.441431397223,1092.7209532741394,2229.960979253079,49.7398963626614,0.13377468619471966,0.20338071047243686,0.6,A,0.26604455906489577,0.200691129415793,2092.841896716979,933.3245327970176,535.2465147055174,55.50367025070799,0.0,9.849451163107126e-38,0.6,A
12.493999999998515,early,364.61061101418073,3.11290050698253,0.4909317367820481,14.444651848579813,-2.057908659090697,14.590509075280433,0.5413521950372879,0.38429530370483667,4.619809980196528,1.0,0.0,0.053676022288987366,-0.25129275417342684,-0.20145405196289767,wet,1,1,-0.049114361094511366,0.14864671141022376,5257.131217533041,-1155.8686717386283,2643.211157011558,43.87776589924364,0.20145405196289767,0.16947623801465353,0.6,A,0.0009209971782893758,0.15426156209795208,2797.963378085429,12.611206658248769,1596.9139069856956,43.56586497106689,0.0,5.051871511790205e-38,0.6,A,0.0732898063726072,0.19073017335565248,4559.53662191457,1123.0628064677296,2218.975746012499,49.854981640437316,0.20145405196289767,0.16947623801465353,0.6,A,0.266289899944378,0.201842120464007,2100.3687824669587,934.8002131094707,538.7554053456823,55.49952315931552,0.0,5.051871511790205e-38,0.6,A
12.498999999998512,early,364.679132472739,3.1379290176003054,0.49363896784477934,14.441120282334197,-2.073913689181139,14.589279385871567,0.5415563862214202,0.42143092818857797,4.618155163744479,1.0,0.0,0.053170123058208146,-0.2542549861186904,-0.20418954838119585,wet,1,1,-0.048337125698366325,0.14920981419223525,5251.992196103089,-1135.571829175851,2648.696947723154,43.90444125650374,0.20418954838119585,0.18505234544958776,0.6,A,0.0008196655030133555,0.1548911927381381,2794.1163260066974,11.159750861834581,1594.4044481978917,43.550729822781776,0.0,2.591150039631896e-38,0.6,A,0.07545825373599595,0.19183034951746672,4563.383673993302,1143.973830252274,2208.316536466066,49.94437030323496,0.20418954838119585,0.18505234544958776,0.6,A,0.26652363197821205,0.2030100867767215,2105.5078038969114,935.184020738313,541.70705071297,55.49516340589864,0.0,2.591150039631896e-38,0.6,A
12.50399999999851,early,364.7476084087179,3.163064119768453,0.4963472981790527,14.437548922396036,-2.089942069729294,14.588031969439994,0.5417669314773202,0.40587759148505653,4.614358906811579,1.0,0.0,0.052667237294441185,-0.2572071754056942,-0.20626849033017292,wet,1,1,-0.049532092374494935,0.1497777324059371,5253.790804349301,-1155.7162513635185,2640.813495013052,43.840042306837255,0.20626849033017292,0.19437390599620022,0.6,A,0.0007567195158055566,0.15552586877717536,2797.9407307441697,10.270644452975967,1596.056175041675,43.537140367123264,0.0,1.3290240086698386e-38,0.6,A,0.07542356085413343,0.19293312840089608,4559.55926925583,1136.7532200959783,2208.3257548136953,49.931305272330405,0.20626849033017292,0.19437390599620022,0.6,A,0.2667579612801694,0.20418098886564187,2103.7091956506983,932.518521058594,542.8892926347157,55.49064740397347,0.0,1.3290240086698386e-38,0.6,A
12.508999999998506,early,364.8160382260931,3.1883054225950493,0.49905648581347306,14.433794622806126,-2.1059889366474303,14.586624579203662,0.5418914924648227,0.3734955899392718,4.611679890236342,1.0,0.0,0.052167462545354995,-0.2600591993541703,-0.20794398894868563,wet,1,1,-0.05121787300874456,0.1503586772182417,5258.165026385235,-1185.4491383011632,2629.9126584474316,43.752290403001716,0.20794398894868563,0.20016765174066245,0.6,A,0.0007228269487614859,0.1561733408735899,2803.6665469771056,9.785640475449958,1598.726403492803,43.524450101807766,0.0,6.816682896030877e-39,0.6,A,0.0744693882452,0.1940319551172764,4553.833453022894,1118.324278980269,2213.2121465801347,49.874721841363815,0.20794398894868563,0.20016765174066245,0.6,A,0.2669976383660468,0.20534604724458969,2099.334973614764,928.7426418872932,543.3762554763017,55.485899649447276,0.0,6.816682896030877e-39,0.6,A
12.513999999998504,early,364.8844209646792,3.2136523623499307,0.5017660255777178,14.42982462481546,-2.1220394131409215,14.58502279648044,0.5419070795151256,0.33910355319179086,4.610447987098189,1.0,0.0,0.05167106105820694,-0.26278722638465124,-0.20946898285790694,wet,1,1,-0.052847134670840734,0.1509539812992075,5263.102514666902,-1213.5116475094294,2619.6589996309212,43.66628678749826,0.20946898285790694,0.2039554361088649,0.6,A,0.0007088468454565826,0.15683474157376706,2809.1888941778952,9.57044645950979,1601.2704981400107,43.512211528078986,0.0,3.496337568163786e-39,0.6,A,0.07323505875670061,0.19512433336079094,4548.311105822104,1096.6943910528814,2219.731696247019,49.804152431918354,0.20946898285790694,0.2039554361088649,0.6,A,0.26724203981393324,0.2065021302956132,2094.397485333098,924.7450834894005,543.6738546796914,55.48083322269324,0.0,3.496337568163786e-39,0.6,A
12.5189999999985,early,364.952755610224,3.2391043789492726,0.5044753772920247,14.42564824477937,-2.1380789449978614,14.583233827143735,0.541818087607398,0.30791125374278067,4.610282698773604,1.0,0.0,0.051178331512533856,-0.2653938004480055,-0.21094994252219734,wet,1,1,-0.05426692938286267,0.15156256510463373,5267.786335867567,-1236.950873557274,2611.041514513467,43.58912266730086,0.21094994252219734,0.20664103546376789,0.6,A,0.0007076468787085393,0.15750891986242174,2813.913088770777,9.52512377843657,1603.3667198629817,43.50013412919092,0.0,1.793302780399437e-39,0.6,A,0.07201461256927544,0.196209650196841,4543.586911229222,1075.4645918028896,2226.285797904369,49.73329474163014,0.21094994252219734,0.20664103546376789,0.6,A,0.2674891718051334,0.20764864339745523,2089.713664132433,920.8830296687119,543.9940632745923,55.47538379125441,0.0,1.793302780399437e-39,0.6,A
12.523999999998498,early,365.0210412081272,3.264660968078418,0.5071840488351136,14.421287015958756,-2.1540959684606866,14.581277332181813,0.5416373455725587,0.28105267911603715,4.610724715377007,1.0,0.0,0.05365178051358981,-0.2518923488932991,-0.14039684514483491,wet,1,1,-0.055476394606219365,0.15218278010786246,5271.957412559168,-1255.8916467674585,2604.0040297610644,43.52092889672317,0.14039684514483491,0.20873986558948787,0.6,A,0.0007142372306151957,0.15819421273675074,2817.8237334364408,9.581286935125972,1605.0084386381204,43.48803927216639,0.0,9.198010202079267e-40,0.6,A,0.07092084556242573,0.19728805916658115,4539.676266563559,1055.9944495299478,2232.2156818631943,49.66748811379145,0.14039684514483491,0.20873986558948787,0.6,A,0.2677371335728753,0.2087859768519532,2085.542587440831,917.2670881067202,544.4090087525477,55.46951371159794,0.0,9.198010202079267e-40,0.6,A
12.528999999998495,early,365.0892771870526,3.2903219077899215,0.5098918384918104,14.416964634916637,-2.170064048570942,14.57937060573388,0.541507380322439,0.3286460773997344,4.616417069192686,1.0,0.0,0.05315712801358313,-0.25447128045337714,-0.2066440215851451,wet,1,1,-0.05335824455903747,0.15576173449479983,5264.806068321154,-1190.4331641149788,2627.5911185725286,43.58622332606844,0.2066440215851451,0.17545059101316018,0.6,A,0.001044762689252716,0.1618383419413661,2807.435637381821,13.623448996105097,1596.7137786193316,43.46921220840835,0.0,4.7177416218977724e-40,0.6,A,0.07362287919046412,0.19836740254260915,4550.064362618179,1085.0398473227617,2221.8451618854087,49.7779640091216,0.2066440215851451,0.17545059101316018,0.6,A,0.267976694310685,0.20992531559689473,2092.693931678845,918.5590517606673,547.7496969723735,55.46326761809353,0.0,4.7177416218977724e-40,0.6,A
