t,car,x,y,psi,vx,vy,speed,r,ax,ay,throttle,brake_demand,steer,yaw_error,stab_out,surface,abs_enabled,stab_enabled,kappa_FL,alpha_FL,Fz_FL,Fx_FL,Fy_FL,omega_FL,brake_cmd_FL,brake_actual_FL,mu_FL,abs_state_FL,kappa_FR,alpha_FR,Fz_FR,Fx_FR,Fy_FR,omega_FR,brake_cmd_FR,brake_actual_FR,mu_FR,abs_state_FR,kappa_RL,alpha_RL,Fz_RL,Fx_RL,Fy_RL,omega_RL,brake_cmd_RL,brake_actual_RL,mu_RL,abs_state_RL,kappa_RR,alpha_RR,Fz_RR,Fx_RR,Fy_RR,omega_RR,brake_cmd_RR,brake_actual_RR,mu_RR,abs_state_RR
17.358999999998233,late,448.4566585764803,5.287217335971832,4.500476033868855,4.716804304492294,-0.7846273970571832,4.781619286297244,-0.9694509888619022,0.482877456080083,-3.7344918954676842,1.0,0.0,-0.5100905819399999,0.06609581687564747,0.0396740552852069,wet,1,1,-0.00018833427090696005,-0.05314042591278198,3019.864119977382,-7.339866496059602,-1554.7271100413927,13.784477691489185,0.0,7.738162152853016e-125,0.6,A,-0.011668194825726735,-0.16752528812513048,5007.91839393806,-251.41819000207693,-2732.903279310706,17.677169203803572,0.0396740552852069,0.03816127383870737,0.6,A,0.2581043361912736,-0.16726680944113426,2349.5816060619395,1105.207568692837,-542.2461710274522,15.590585364118937,0.0,7.738162152853016e-125,0.6,A,0.12368730691373998,-0.1218392464270694,4337.635880022618,1945.2801706781374,-1444.3151739359712,19.201459214280874,0.0396740552852069,0.03816127383870737,0.6,A
17.36399999999824,late,448.4478158313306,5.264990107065813,4.495621794448586,4.722979087411542,-0.7804112887705063,4.78702133270442,-0.9722392414401644,0.47055561523592265,-3.7413659636761616,1.0,0.0,-0.5104259987384084,0.06726881746693458,0.04041068810250783,wet,1,1,-0.00018553201839654037,-0.054059279778042056,3019.9271636847598,-7.127671225579851,-1559.1347772003555,13.793881904077276,0.0,3.968972512908955e-125,0.6,A,-0.011936414958711575,-0.16848951866859715,5011.601748628842,-255.76879664449916,-2733.662748668904,17.6924986676591,0.04041068810250783,0.03889813616376776,0.6,A,0.2584721318249132,-0.16915731596815645,2345.8982513711576,1100.1765775829338,-545.2189343244487,15.610928649420405,0.0,3.968972512908955e-125,0.6,A,0.12419186850958648,-0.12316631647506823,4337.572836315239,1939.3471746552434,-1449.8380648733878,19.239365182970086,0.04041068810250783,0.03889813616376776,0.6,A
17.368999999998245,late,448.4388791945373,5.242771544139994,4.490753678146249,4.729084290331842,-0.7761319010394225,4.792350044902239,-0.9750022685089635,0.4587838582024652,-3.7475485009859493,1.0,0.0,-0.5107547909414972,0.06844088135988291,0.04116407545902657,wet,1,1,-0.0001826179377817578,-0.05498480391154172,3020.089249179383,-6.916573917926178,-1563.4698586132922,13.803006041534013,0.0,2.0357214668109378e-125,0.6,A,-0.012204607697120761,-0.16945565508167698,5015.025924318899,-260.0538013510442,-2734.272191779433,17.707443995789195,0.04116407545902657,0.039634886697649294,0.6,A,0.2588335465399141,-0.17105111587413502,2342.4740756810997,1095.2616860136116,-548.2129160993159,15.631005116662923,0.0,2.0357214668109378e-125,0.6,A,0.12479231511929068,-0.12449548814946,4337.410750820617,1933.884947318297,-1454.486000099437,19.278627618499243,0.04116407545902657,0.039634886697649294,0.6,A
17.37399999999825,late,448.42984862468353,5.220562423908104,4.4858718049899355,4.735121411695313,-0.7717870668865862,4.797606701273961,-0.9777423003632068,0.4473381090381738,-3.7532182093485895,1.0,0.0,-0.5110768567180315,0.06961424382377734,0.04192998658431766,wet,1,1,-0.00017955925710363898,-0.05591675800193749,3020.336415569438,-6.705372686961932,-1567.730228797123,13.811850877712734,0.0,1.044139730611921e-125,0.6,A,-0.012476851743864393,-0.17042368433966454,5018.2703399997035,-264.3627591131054,-2734.7635768652726,17.721942404522085,0.04192998658431766,0.040379740879178304,0.6,A,0.25919394063428974,-0.17294960058077138,2339.2296600002956,1090.423974028524,-551.2035350821596,15.650880078693927,0.0,1.044139730611921e-125,0.6,A,0.12545248862961572,-0.12582772231000597,4337.163584430562,1928.706300966357,-1458.5621120597652,19.31864411960027,0.04192998658431766,0.040379740879178304,0.6,A
17.378999999998257,late,448.42072409623466,5.1983635145336295,4.480976286565267,4.741091106195429,-0.7673753530978614,4.802791876584646,-0.9804605595654015,0.4360819082535536,-3.758513072644006,1.0,0.0,-0.5113921053540333,0.07079024499359754,0.04270551760541479,wet,1,1,-0.00017633977874157426,-0.05685501209055015,3020.652867383933,-6.493525028435519,-1571.9131654201576,13.820416060527508,0.0,5.355485977903612e-126,0.6,A,-0.012754625956795608,-0.17139359480555041,5021.3904526539845,-268.7280027230666,-2735.161769633209,17.73597235417088,0.04270551760541479,0.04113485170985852,0.6,A,0.2595552400210289,-0.174853608669805,2336.109547346015,1085.6365020611029,-554.176820319839,15.670576136761786,0.0,5.355485977903612e-126,0.6,A,0.12614741747604616,-0.1271636054335331,4336.847132616067,1923.6844454827426,-1462.2760612722948,19.35899508986468,0.04270551760541479,0.04113485170985852,0.6,A
17.383999999998263,late,448.41150559691823,5.176175579397895,4.476067230037613,4.746993526844785,-0.7628958734754622,4.807905745506268,-0.9831576441370038,0.42493583215230013,-3.763530527953042,1.0,0.0,-0.5117004526115839,0.0719696641038956,0.04348882308273504,wet,1,1,-0.0001729519612873221,-0.05779948830882532,3021.025124068292,-6.280830727557821,-1576.0168619219698,13.828700763720764,0.0,2.7468766122627567e-126,0.6,A,-0.013038206328701734,-0.17236536233423114,5024.422741913083,-273.1554299340242,-2735.484460918801,17.74953084660174,0.04348882308273504,0.04189990903282524,0.6,A,0.2599181300973391,-0.17676361380685401,2333.077258086917,1080.8817761515775,-557.1244992934911,15.690100465523924,0.0,2.7468766122627567e-126,0.6,A,0.12686076249074227,-0.1285034762437112,4336.474875931707,1918.7381300735665,-1465.7648559982335,19.39940349657054,0.04348882308273504,0.04189990903282524,0.6,A
17.38899999999827,late,448.40219312581456,5.153999379352378,4.4711447405893425,4.752828539387402,-0.758348122835214,4.812948264860436,-0.9858337829245726,0.41385523258559004,-3.7683357033040297,1.0,0.0,-0.51200181795264,0.07315294539844386,0.04427879483050604,wet,1,1,-0.00016939234780233504,-0.05875012934549512,3021.443009856336,-6.067250367383869,-1580.0407564756124,13.836704011791571,0.0,1.4088975592742965e-126,0.6,A,-0.01332740829833822,-0.17333894708322187,5027.390275445023,-277.6407791894189,-2735.743553127141,17.76262151805694,0.04427879483050604,0.04267385486872033,0.6,A,0.2602828409665514,-0.17867986035047345,2330.1097245549763,1076.148941292071,-560.0416002623477,15.709454589783434,0.0,1.4088975592742965e-126,0.6,A,0.12758224457175643,-0.12984751742046297,4336.056990143664,1913.8174309816518,-1469.11441176781,19.439693098574484,0.04427879483050604,0.04267385486872033,0.6,A
17.393999999998275,late,448.3927866920537,5.131835674007573,4.466208922833424,4.7585958497369,-0.753731851302797,4.817919277530664,-0.9884889953669915,0.4028156937230247,-3.7729706420955518,1.0,0.0,-0.5122961229630444,0.07434034106037257,0.045074800983643165,wet,1,1,-0.0001656591700157932,-0.05970688263690401,3021.8993417169204,-5.8528108007890856,-1583.9853765321022,13.844424825555501,0.0,7.226361474219696e-127,0.6,A,-0.01362193656802283,-0.17431429477161015,5030.307271050485,-282.17726937140753,-2735.9467670069075,17.775249164386622,0.045074800983643165,0.04345560678308989,0.6,A,0.26064943247248296,-0.18060245362668795,2327.192728949515,1071.4314987126904,-562.9251280073191,15.72863792750109,0.0,7.226361474219696e-127,0.6,A,0.12830558417714782,-0.13119581680767037,4335.600658283079,1908.8927094279156,-1472.3769496578561,19.479754535819612,0.045074800983643165,0.04345560678308989,0.6,A
17.39899999999828,late,448.38328631396166,5.109685222438392,4.461259881600496,4.764295076700755,-0.7490469770934253,4.822818569236028,-0.9911231869959537,0.3918041294790707,-3.7774619595383436,1.0,0.0,-0.512583290497537,0.0755319974805364,0.0458765022203669,wet,1,1,-0.00016175120287066131,-0.0606696931246098,3022.3892371361558,-5.637560047364654,-1587.852047953996,13.851862277505742,0.0,3.70646537161897e-127,0.6,A,-0.01392152676968175,-0.17529133926121493,5033.182377190529,-286.75868807345176,-2736.098999488834,17.78741763689749,0.0458765022203669,0.04424430180979371,0.6,A,0.2610178994903285,-0.1825314168877369,2324.317622809471,1066.7256761489741,-565.7732783904316,15.74764908949033,0.0,3.70646537161897e-127,0.6,A,0.1290270248094375,-0.1325484061124347,4335.110762863844,1903.9468906050338,-1475.5834749800138,19.51952082691504,0.0458765022203669,0.04424430180979371,0.6,A
17.403999999998288,late,448.37369201851664,5.087548783549098,4.456297722357904,4.769925792077494,-0.7442935293203186,4.827645898335358,-0.9937362044264255,0.3808135839657391,-3.7818264263251393,1.0,0.0,-0.5128632442368924,0.07672800537190749,0.04668373206431123,wet,1,1,-0.0001576672801441294,-0.061638500386376284,3022.909432441491,-5.421548078446792,-1591.642616567817,13.8590155058782,0.0,1.901079208398439e-127,0.6,A,-0.01422598737927835,-0.1762700051168927,5036.020860379068,-291.3803112388136,-2736.2033274630976,17.799129320780825,0.04668373206431123,0.04503933204518063,0.6,A,0.26138821161338777,-0.18446672583819534,2321.4791396209316,1062.0293483628657,-568.5849599905549,15.76648636177058,0.0,1.901079208398439e-127,0.6,A,0.12974434526127418,-0.13390528440706156,4334.590567558509,1898.9704096228827,-1478.7521098419384,19.558950876813668,0.04668373206431123,0.04503933204518063,0.6,A
