t,car,x,y,psi,vx,vy,speed,r,ax,ay,throttle,brake_demand,steer,yaw_error,stab_out,surface,abs_enabled,stab_enabled,kappa_FL,alpha_FL,Fz_FL,Fx_FL,Fy_FL,omega_FL,brake_cmd_FL,brake_actual_FL,mu_FL,abs_state_FL,kappa_FR,alpha_FR,Fz_FR,Fx_FR,Fy_FR,omega_FR,brake_cmd_FR,brake_actual_FR,mu_FR,abs_state_FR,kappa_RL,alpha_RL,Fz_RL,Fx_RL,Fy_RL,omega_RL,brake_cmd_RL,brake_actual_RL,mu_RL,abs_state_RL,kappa_RR,alpha_RR,Fz_RR,Fx_RR,Fy_RR,omega_RR,brake_cmd_RR,brake_actual_RR,mu_RR,abs_state_RR
23.72400000000601,late,441.21436973585145,10.756877250618617,2.698500210319808,13.681221229331095,0.003449371429966783,13.681221664166658,-0.025463596273729603,2.333265198731093,-0.3154426981903018,1.0,0.0,-0.004243556531638261,0.003960989772335048,0.0,wet,0,1,-0.00033714865632659345,-0.002291100288157279,3647.0544459241682,-26.971892506127475,-137.4662578160894,42.67772509463565,0.0,1.5e-323,0.6,A,-0.00034620213551182457,-0.002296816146613926,3815.006463563852,-27.696170840945964,-137.8092111281901,42.80063404974203,0.0,1.5e-323,0.6,A,0.04093133628759004,-0.0030483238775566466,3542.493536436148,1778.3438736728172,-99.33070922078186,44.43959330762325,0.0,1.5e-323,0.6,A,0.042929559973190076,-0.003039542573583052,3710.445554075831,1863.3647868099051,-98.94919803676348,44.65353596242623,0.0,1.5e-323,0.6,A
23.729000000006018,late,441.1525375344828,10.78620582749596,2.6983724323995393,13.692886858391114,0.0036302034285431227,13.692887339603617,-0.0256465704296954,2.333176192505866,-0.31410742311440726,1.0,0.0,-0.004211422116072666,0.004288596883436857,0.0,wet,0,1,-0.0003374973313310717,-0.00225821139549539,3647.4175285632523,-26.999786506485737,-135.4929140460183,42.71371327554912,0.0,1.5e-323,0.6,A,-0.00034581576220365807,-0.0022639667344658064,3814.6705953513924,-27.665260976292647,-135.83823614970868,42.8375393427532,0.0,1.5e-323,0.6,A,0.040939322145097455,-0.0030790530884817822,3542.829404648607,1778.5026432403213,-100.32142220243765,44.477420496135544,0.0,1.5e-323,0.6,A,0.042931414924172816,-0.0030701272202504183,3710.0824714367473,1863.1906235187228,-99.93119663618768,44.69209770768049,0.0,1.5e-323,0.6,A
23.734000000006024,late,441.0906559953867,10.815566487339732,2.6982437786571034,13.704552013258967,0.003830719184686001,13.704552548643457,-0.025814082229829508,2.3330866598833957,-0.31295118800064686,1.0,0.0,-0.004178917392036258,0.004602899638866186,0.0,wet,0,1,-0.0003378271938096006,-0.0022277140934580508,3647.7335707939224,-27.026175504768048,-133.6630667179058,42.749737684013915,0.0,1.5e-323,0.6,A,-0.0003454487706161319,-0.00223349727250343,3814.3819263925448,-27.63590164929055,-134.01005918712298,42.874404411985,0.0,1.5e-323,0.6,A,0.04094682877777184,-0.003109471448882691,3543.1180736074552,1778.6382500956715,-101.30166694056112,44.51526520490582,0.0,1.5e-323,0.6,A,0.042933839393513425,-0.0031004063236311427,3709.7664292060776,1863.0403566149155,-100.90293622203171,44.730643414910375,0.0,1.5e-323,0.6,A
23.73900000000603,late,441.02872511235523,10.84495920951175,2.698114324380658,13.71621668895165,0.004049055452716539,13.716217286596397,-0.025966931308660162,2.3329966486728484,-0.3119576741390857,1.0,0.0,-0.004146076456167028,0.004904529249538488,0.0,wet,0,1,-0.0003381393451057815,-0.0021994311211216613,3648.0068714809395,-27.05114760846252,-131.96608006255173,42.78579636677318,0.0,1.5e-323,0.6,A,-0.00034510002551475116,-0.00220523118299226,3814.136143350175,-27.608002041180093,-132.31408546270345,42.911231267683114,0.0,1.5e-323,0.6,A,0.04095387664890434,-0.003139531345353247,3543.3638566498244,1778.7526987071344,-102.26995570845757,44.55312622661731,0.0,1.5e-323,0.6,A,0.042936788702181046,-0.00313033228974824,3709.49312851906,1862.9119474231834,-101.86286595966249,44.76917323244035,0.0,1.5e-323,0.6,A
23.744000000006036,late,440.96674488095215,10.874383977076189,2.69798414097834,13.727880880936992,0.004283477893364327,13.727881549218665,-0.02610587063537462,2.332906203234605,-0.3111117484285612,1.0,0.0,-0.004112931609372298,0.0051940788007449196,0.0,wet,0,1,-0.0003384348181175325,-0.0021731975098705225,3648.241416973168,-27.0747854494026,-130.3920558636162,42.821887484770656,0.0,1.5e-323,0.6,A,-0.0003447684625953261,-0.0021790041659638473,3813.9292464583327,-27.581477007626088,-130.74045687903742,42.94802180268837,0.0,1.5e-323,0.6,A,0.040960488822560065,-0.0031691896210628828,3543.570753541667,1778.847884605374,-103.22493620188062,44.59100258727594,0.0,1.5e-323,0.6,A,0.04294021685266598,-0.0031598619737061616,3709.2585830268317,1862.803468492818,-102.80958970632294,44.807687128867876,0.0,1.5e-323,0.6,A
23.749000000006042,late,440.9047152983493,10.903840776455267,2.6978532962041917,13.739544585110156,0.004532372452792986,13.739545332674945,-0.026231609441390157,2.332815364404248,-0.31039938207956297,1.0,0.0,-0.004079513462573813,0.005472105680541774,0.0,wet,0,1,-0.00033871458104402116,-0.0021488597542236075,3648.4409025852688,-27.097166483521693,-128.93178370520354,42.85800930600936,0.0,1.5e-323,0.6,A,-0.0003444530844604261,-0.002154663367111379,3813.7575280609667,-27.55624675683409,-129.2800020907465,42.98477779977897,0.0,1.5e-323,0.6,A,0.04096668973295501,-0.0031984072490080875,3543.742471939033,1778.925592700499,-104.16538320376222,44.62889348648242,0.0,1.5e-323,0.6,A,0.04294407767373271,-0.0031889563529140207,3709.059097414731,1862.7131047269825,-103.74185301043009,44.84618494938678,0.0,1.5e-323,0.6,A
23.754000000006048,late,440.84263636317473,10.933329597110037,2.6977218543698673,13.75120779776911,0.004794237314969917,13.751208633503362,-0.02634481597849648,2.332724169500444,-0.30980757473874176,1.0,0.0,-0.004045851035754296,0.005739133870076851,0.0,wet,0,1,-0.0003389795410846253,-0.0021262750365173477,3648.608752634049,-27.118363286770023,-127.57669445111357,42.89416019881254,0.0,1.5e-323,0.6,A,-0.0003441529566805611,-0.002132066600225645,3813.617552571174,-27.53223653444489,-127.92418984893463,43.02150093859051,0.0,1.5e-323,0.6,A,0.04097250429412573,-0.003227149030093738,3543.8824474288253,1778.9874979114693,-105.09019049766636,44.66679825246183,0.0,1.5e-323,0.6,A,0.04294832564126887,-0.0032175802252355826,3708.8912473659507,1862.6391523405507,-104.65853143401489,44.88466645799025,0.0,1.5e-323,0.6,A
23.759000000006054,late,440.78050807537176,10.962850431244481,2.6975898765429727,13.762870515589606,0.005067675390720497,13.762871448582944,-0.026446120112409387,2.3326326523941683,-0.30932428369990456,1.0,0.0,-0.004011971850720016,0.005995656098782359,0.0,wet,0,1,-0.00033923054803996914,-0.0021053105024399703,3648.7481391215856,-27.138443843197532,-126.31881677544442,42.930338625478534,0.0,1.5e-323,0.6,A,-0.0003438672039874868,-0.002111081621058064,3813.506137765467,-27.509376318998946,-126.66508543151652,43.05819280212494,0.0,1.5e-323,0.6,A,0.04097795726554762,-0.0032553833137697287,3543.9938622345326,1779.0351674280596,-105.99836308672795,44.70471630830386,0.0,1.5e-323,0.6,A,0.04295291645567994,-0.003245701929772471,3708.751860878414,1862.5800162947985,-105.55862000810531,44.92313136894907,0.0,1.5e-323,0.6,A
23.76400000000606,late,440.7183304360683,10.992403273531364,2.6974574207328286,13.774532735600149,0.005351387308742435,13.77453377510347,-0.026536115757861738,2.3325408436224055,-0.3089383578828675,1.0,0.0,-0.003977902017947316,0.006242135868873757,0.0,wet,0,1,-0.00033946839779130147,-0.0020858425844807998,3648.8619991520854,-27.157471823304117,-125.15073656830944,42.966543136317206,0.0,1.5e-323,0.6,A,-0.00034359500662328106,-0.0020915854495808287,3813.4203373312275,-27.487600529862483,-125.49530997758937,43.09485488286332,0.0,1.5e-323,0.6,A,0.04098307280964908,-0.003283081739243087,3544.079662668772,1779.0700640957482,-106.88900975412548,44.74264714671111,0.0,1.5e-323,0.6,A,0.0429578074368436,-0.0032732930882845624,3708.638000847914,1862.5342066934902,-106.44122366742842,44.9615793701494,0.0,1.5e-323,0.6,A
23.769000000006066,late,440.65610344745596,11.0219881208583,2.6973245420644436,13.786194455157297,0.0056441648758060545,13.786195610537627,-0.02661536316215873,2.3324487705330457,-0.3086394762739101,1.0,0.0,-0.003943666317891773,0.006479009354327381,0.0,wet,0,1,-0.0003396938356344364,-0.002067756370399307,3648.9530511654602,-27.17550685075491,-124.06555904292209,43.00277236405298,0.0,1.5e-323,0.6,A,-0.00034333559685570527,-0.0020734637376690636,3813.357424588219,-27.466847748456424,-124.40800254730752,43.13148858849961,0.0,1.5e-323,0.6,A,0.04098787419262298,-0.0033102189955265884,3544.14257541178,1779.0935505435555,-107.76133598575164,44.780590311197074,0.0,1.5e-323,0.6,A,0.04296295778286852,-0.003300328365494742,3708.5469488345398,1862.5003345005975,-107.30554853924113,45.00001014025731,0.0,1.5e-323,0.6,A
